,Stn_code,Date,State,City,Location,Agency,Area,SO2,NO2,PM10
153,203,6/28/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,78
154,203,7/3/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,67
155,203,7/6/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,24,81
156,203,7/9/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,86
157,203,7/11/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,25,93
158,203,7/15/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,87
159,203,7/19/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,69
160,203,7/22/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,87
161,203,7/25/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,82
162,203,7/28/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,64
163,203,8/3/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,78
164,203,8/6/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,25,95
165,203,8/9/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,69
166,203,8/11/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,74
167,203,8/16/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,88
168,203,8/20/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,25,77
169,203,8/22/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,115
170,203,8/25/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,24,69
171,203,8/28/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,59
172,203,9/3/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,88
173,203,9/6/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,95
174,203,9/9/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,91
175,203,9/10/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,23,78
176,203,9/15/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,80
177,203,9/19/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,73
178,203,9/22/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,70
179,203,9/25/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,106
180,203,9/28/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,92
181,203,10/6/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,22,82
182,203,10/9/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,110
183,203,10/11/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,98
184,203,10/15/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,69
185,203,10/17/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,25,77
186,203,10/19/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,129
187,203,10/23/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,10,36,167
188,203,10/25/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,23,56
189,203,10/28/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,90
190,203,11/3/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,110
191,203,11/6/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,36,133
192,203,11/9/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,127
193,203,11/11/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,25,78
194,203,11/15/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,110
195,203,11/19/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,92
196,203,11/22/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,113
197,203,11/28/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,107
198,203,12/3/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,76
199,203,12/6/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,155
200,203,12/9/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,164
201,203,12/11/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,137
202,203,12/15/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,22,116
203,203,12/19/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,24,141
204,203,12/23/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,99
205,203,12/25/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,30,182
206,203,12/28/2014,Telangana,Hyderabad,"Uppal, Modern Foods & Industries IDA, Hyderabad",Andhra Pradesh State Pollution Control Board,Industrial Area,5,36,127
207,365,1/3/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,17,123
208,365,1/6/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,98
209,365,1/9/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,17,117
210,365,1/12/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,14,61
211,365,1/16/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,98
212,365,1/19/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,16,108
213,365,1/21/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,75
214,365,1/25/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,71
215,365,1/29/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,73
216,365,2/3/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,71
217,365,2/6/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,73
218,365,2/9/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,16,74
219,365,2/11/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,72
220,365,2/17/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,54
221,365,2/20/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,76
222,365,2/22/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,54
223,365,2/24/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,56
224,365,2/26/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,72
225,365,3/3/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,21,82
226,365,3/6/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,23,59
227,365,3/9/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,63
228,365,3/11/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,70
229,365,3/15/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,20,86
230,365,3/19/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,21,73
231,365,3/22/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,21,94
232,365,3/25/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,21,78
233,365,3/28/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,99
234,365,4/6/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,21,80
235,365,4/9/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,84
236,365,4/11/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,124
237,365,4/15/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,17,92
238,365,4/19/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,105
239,365,4/22/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,86
240,365,4/25/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,115
241,365,4/28/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,101
242,365,5/3/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,19,56
243,365,5/6/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,19,45
244,365,5/9/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,21,49
245,365,5/11/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,19,115
246,365,5/15/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,16,98
247,365,5/19/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,22,104
248,365,5/23/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,104
249,365,5/25/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,22,122
250,365,5/28/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,103
251,365,6/3/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,20,84
252,365,6/25/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,17,69
253,365,7/3/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,21,74
254,365,7/6/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,74
255,365,7/9/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,66
256,365,7/11/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,17,71
257,365,7/19/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,21,51
258,365,7/22/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,71
259,365,7/25/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,51
260,365,7/28/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,36
261,365,8/3/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,19,54
262,365,8/6/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,15,39
263,365,8/9/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,79
264,365,8/11/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,16,73
265,365,8/16/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,60
266,365,8/23/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,38
267,365,8/25/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,62
268,365,8/28/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,18,31
269,365,9/3/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,74
270,365,9/6/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,59
271,365,9/9/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,77
272,365,9/11/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,17,91
273,365,9/15/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,68
274,365,9/19/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,17,78
275,365,9/22/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,93
276,365,9/25/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,20,68
277,365,9/28/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,22,75
278,365,10/6/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,17,81
279,365,10/9/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,88
280,365,10/11/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,20,82
281,365,10/17/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,19,46
282,365,10/19/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,22,61
283,365,10/21/2014,Telangana,Hyderabad,Jublee Hills Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,20,78
